age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,,155697,dropout,5,NotMarried,,Own-child,White,Male,0,0,42,United-States,<=50K
37,Private,176900,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,99,United-States,>50K
49,Self-emp-not-inc,233059,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,237833,CommunityCollege,10,Separated,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,101266,HighGrad,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
33,Local-gov,96480,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,<=50K
26,Private,152855,HighGrad,9,NotMarried,Exec-managerial,Own-child,Other,Female,0,0,40,Mexico,<=50K
37,Self-emp-not-inc,188774,Bachelors,13,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,>50K
17,Private,96282,dropout,6,NotMarried,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
29,Private,190777,Bachelors,13,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
29,Private,100563,HighGrad,9,NotMarried,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
58,Private,241056,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
35,Private,312232,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
47,Private,326857,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
28,Private,315287,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,State-gov,198965,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22,,210802,CommunityCollege,10,NotMarried,,Not-in-family,Black,Female,0,0,35,United-States,<=50K
65,,299494,dropout,7,Married,,Husband,White,Male,1797,0,40,United-States,<=50K
36,Private,96452,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
33,Private,178429,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,36201,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,341102,dropout,5,NotMarried,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
54,,187221,dropout,4,NotMarried,,Not-in-family,White,Female,0,0,25,United-States,<=50K
59,,120617,CommunityCollege,10,NotMarried,,Not-in-family,Black,Female,0,0,40,United-States,<=50K
19,Private,83930,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
39,Private,337898,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
34,State-gov,287908,HighGrad,9,NotMarried,Other-service,Own-child,Black,Male,0,0,42,United-States,<=50K
26,,133373,Bachelors,13,NotMarried,,Own-child,White,Male,0,0,44,United-States,<=50K
73,,132737,dropout,6,NotMarried,,Not-in-family,White,Male,0,0,4,United-States,<=50K
41,Private,175642,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Local-gov,318921,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Female,0,0,35,United-States,<=50K
42,Private,245565,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Female,0,0,12,England,<=50K
22,,120572,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,343377,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,79586,Bachelors,13,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
18,Private,84253,dropout,7,NotMarried,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
19,Private,188669,CommunityCollege,10,NotMarried,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
22,Private,64292,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K
20,Private,415913,CommunityCollege,10,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
44,Private,111502,HighGrad,9,Married,Sales,Wife,White,Female,0,0,40,United-States,<=50K
58,Private,85767,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,48,United-States,<=50K
45,State-gov,213646,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
39,Private,219155,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K
45,Private,174533,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K
40,Self-emp-inc,99185,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
46,Private,138370,dropout,4,Married,Other-service,Husband,Asian-Pac-Islander,Male,0,1651,40,China,<=50K
64,Local-gov,78866,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,103802,Bachelors,13,NotMarried,Exec-managerial,Own-child,White,Female,0,1408,40,,<=50K
20,Private,196678,dropout,8,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,35649,CommunityCollege,10,Married,Other-service,Husband,White,Male,0,0,6,United-States,<=50K
44,Private,172475,HighGrad,9,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
43,Self-emp-not-inc,336763,CommunityCollege,10,Separated,Sales,Unmarried,White,Female,0,880,42,United-States,<=50K
41,Private,225193,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
60,Local-gov,101110,CommunityCollege,11,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
29,Private,37933,dropout,8,NotMarried,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27,,249463,CommunityCollege,11,Married,,Husband,White,Male,0,0,20,United-States,<=50K
47,Private,133969,Bachelors,13,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,2885,0,65,Japan,<=50K
44,Private,60414,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,199499,CommunityCollege,11,NotMarried,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25,Private,178037,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
67,Local-gov,233681,CommunityCollege,12,Married,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
33,Private,103435,CommunityCollege,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Private,260614,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
65,Self-emp-inc,184965,Doctorate,16,Married,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
56,Local-gov,52953,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Female,0,1669,38,United-States,<=50K
22,Private,148187,dropout,7,NotMarried,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
31,State-gov,111843,CommunityCollege,12,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
35,Private,178948,Masters,14,NotMarried,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
42,Private,91836,dropout,6,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,122272,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
25,Private,189027,Bachelors,13,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,148581,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
55,Private,160303,HighGrad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19,Private,170720,HighGrad,9,NotMarried,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
53,Private,191565,dropout,2,Separated,Other-service,Unmarried,Black,Female,0,0,40,Dominican-Republic,<=50K
23,Local-gov,314819,HighGrad,9,NotMarried,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,578701,Bachelors,13,Married,Exec-managerial,Husband,Black,Male,0,0,40,,<=50K
24,Private,189749,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,175509,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Private,175856,Bachelors,13,Married,Exec-managerial,Husband,White,Male,3103,0,55,United-States,>50K
24,Private,206008,CommunityCollege,12,NotMarried,Prof-specialty,Own-child,Black,Male,0,0,20,United-States,<=50K
37,State-gov,378916,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,431515,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
23,Private,244771,CommunityCollege,10,NotMarried,Machine-op-inspct,Own-child,Black,Female,0,0,20,Jamaica,<=50K
32,Private,241802,HighGrad,9,Married,Other-service,Wife,Other,Female,0,0,40,United-States,<=50K
40,Private,175935,Bachelors,13,Separated,Sales,Not-in-family,White,Male,14084,0,40,United-States,>50K
29,Private,142760,HighGrad,9,NotMarried,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Private,119176,CommunityCollege,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,392694,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
42,Local-gov,201723,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,,123147,CommunityCollege,10,Married,,Wife,White,Female,0,1887,40,United-States,>50K
58,Private,111394,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
47,Private,33710,Bachelors,13,Married,Exec-managerial,Husband,White,Male,3103,0,60,United-States,>50K
26,Private,94477,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,7298,0,55,United-States,>50K
27,State-gov,206889,CommunityCollege,12,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,428499,dropout,7,Married,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K
56,State-gov,274111,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,1669,40,United-States,<=50K
23,Private,197904,HighGrad,9,NotMarried,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
18,,236090,HighGrad,9,NotMarried,,Own-child,White,Female,0,0,40,United-States,<=50K
23,Local-gov,304386,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,State-gov,286310,HighGrad,9,Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
58,Private,205896,HighGrad,9,Separated,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
19,,124651,dropout,7,NotMarried,,Own-child,Black,Male,0,0,25,United-States,<=50K
39,Private,115422,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
34,Private,379412,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
42,Local-gov,175674,dropout,5,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,116562,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,303044,HighGrad,9,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
33,Private,203488,CommunityCollege,10,NotMarried,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
21,Private,115420,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,85423,HighGrad,9,Married,Sales,Husband,White,Male,0,0,55,United-States,>50K
51,Federal-gov,282680,Doctorate,16,NotMarried,Prof-specialty,Not-in-family,White,Female,0,1564,70,United-States,>50K
20,Private,304710,CommunityCollege,10,NotMarried,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
60,Self-emp-not-inc,264314,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,35,Columbia,<=50K
43,Private,208613,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,242082,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
37,Private,99146,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
41,Private,233130,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Local-gov,112835,Masters,14,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Local-gov,204277,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
37,State-gov,29145,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30,Private,54929,HighGrad,9,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
35,Private,340428,Bachelors,13,NotMarried,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
35,Self-emp-not-inc,241998,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
36,Private,113397,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,149637,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
63,Local-gov,147440,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
27,Self-emp-not-inc,151402,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,1573,70,United-States,<=50K
49,Self-emp-not-inc,107597,HighGrad,9,Separated,Exec-managerial,Unmarried,White,Female,14084,0,30,United-States,>50K
68,Private,145638,CommunityCollege,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,112650,dropout,4,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,59287,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,136997,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
25,Private,41526,Bachelors,13,NotMarried,Craft-repair,Own-child,White,Male,0,0,30,Canada,<=50K
63,Self-emp-inc,80572,Bachelors,13,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
42,Private,39060,HighGrad,9,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
65,Private,207281,CommunityCollege,10,Married,Protective-serv,Husband,White,Male,0,0,16,United-States,<=50K
25,Private,274228,HighGrad,9,Married,Tech-support,Husband,White,Male,0,0,84,United-States,<=50K
44,Private,159960,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
80,,29020,Masters,15,Married,,Husband,White,Male,10605,0,10,United-States,>50K
25,State-gov,257064,CommunityCollege,10,Married,Adm-clerical,Husband,Black,Male,0,0,38,United-States,<=50K
27,Private,215873,HighGrad,9,NotMarried,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
24,Private,216867,dropout,6,NotMarried,Other-service,Other-relative,White,Male,0,0,30,Mexico,<=50K
20,,150084,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,25,United-States,<=50K
42,Local-gov,246862,CommunityCollege,10,Separated,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K
47,State-gov,199512,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45,Private,34419,Bachelors,13,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
48,Private,79646,dropout,7,Married,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
76,,312500,dropout,3,Widowed,,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,319842,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
37,Private,83880,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,175643,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
47,Private,214702,HighGrad,9,Separated,Other-service,Unmarried,White,Female,0,0,37,Puerto-Rico,<=50K
64,Self-emp-not-inc,165479,HighGrad,9,Married,Sales,Husband,White,Male,0,0,5,United-States,<=50K
50,Private,99476,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
43,State-gov,114508,HighGrad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,100219,CommunityCollege,12,NotMarried,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
31,Private,109020,Bachelors,13,NotMarried,Prof-specialty,Unmarried,Other,Male,0,0,40,United-States,<=50K
53,Private,95864,HighGrad,9,NotMarried,Adm-clerical,Other-relative,White,Male,0,0,35,United-States,<=50K
22,Private,168187,CommunityCollege,10,NotMarried,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
24,Private,437666,HighGrad,9,Married,Craft-repair,Husband,White,Male,2885,0,50,United-States,<=50K
64,Federal-gov,175534,Doctorate,16,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,>50K
20,Private,116666,CommunityCollege,10,NotMarried,Sales,Own-child,Asian-Pac-Islander,Male,0,0,8,India,<=50K
61,Private,539563,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
33,Private,138142,CommunityCollege,10,Separated,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
45,Private,144579,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,213902,dropout,4,NotMarried,Priv-house-serv,Own-child,White,Female,0,0,32,El-Salvador,<=50K
26,Private,68991,HighGrad,9,NotMarried,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,348099,dropout,6,Separated,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
36,Private,226918,Bachelors,13,NotMarried,Sales,Not-in-family,Black,Male,0,0,48,United-States,<=50K
18,Private,39529,dropout,8,NotMarried,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K
24,Private,117959,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,4386,0,40,United-States,>50K
44,Private,151504,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
67,,125926,CommunityCollege,10,Married,,Husband,White,Male,0,0,8,United-States,<=50K
40,Self-emp-inc,301007,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
47,Private,72896,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,167033,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
26,Private,78258,CommunityCollege,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
