age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,Private,293579,HighGrad,9,NotMarried,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
29,Private,285290,dropout,7,NotMarried,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,188488,HighGrad,9,NotMarried,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
20,Private,324469,CommunityCollege,10,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,275244,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States,<=50K
57,Private,265099,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
51,Private,146767,CommunityCollege,11,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
33,Private,40681,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,3674,0,16,United-States,<=50K
39,Private,174938,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,240124,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
71,Private,269708,Bachelors,13,Separated,Tech-support,Own-child,White,Female,2329,0,16,United-States,<=50K
38,State-gov,34180,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,State-gov,225904,Masters,15,NotMarried,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
57,Private,89392,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,46857,CommunityCollege,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,State-gov,105363,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,195105,HighGrad,9,NotMarried,Sales,Not-in-family,Other,Male,0,0,40,United-States,<=50K
35,Private,184117,Bachelors,13,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
61,Self-emp-inc,134768,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
17,,145886,dropout,7,NotMarried,,Own-child,White,Female,0,0,30,United-States,<=50K
36,Private,153078,Bachelors,13,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,,>50K
62,,225652,dropout,4,Married,,Husband,White,Male,3411,0,50,United-States,<=50K
34,Private,467108,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
32,Self-emp-inc,199765,Bachelors,13,Married,Craft-repair,Husband,White,Male,7688,0,50,United-States,>50K
42,Private,173938,HighGrad,9,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,191161,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,132606,dropout,3,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
61,Self-emp-not-inc,30073,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,1848,60,United-States,>50K
40,Private,155190,dropout,6,NotMarried,Craft-repair,Other-relative,Black,Male,0,0,55,United-States,<=50K
31,Private,42900,Bachelors,13,NotMarried,Tech-support,Not-in-family,White,Male,0,0,37,United-States,<=50K
36,Private,191161,HighGrad,9,NotMarried,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Private,181820,CommunityCollege,10,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,105974,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
52,Private,146378,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,103440,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
51,Private,203435,CommunityCollege,10,Separated,Sales,Unmarried,White,Female,0,0,40,Italy,<=50K
31,Federal-gov,168312,CommunityCollege,11,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Self-emp-inc,257764,HighGrad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,171301,HighGrad,9,Married,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
53,Federal-gov,225339,CommunityCollege,10,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Private,152234,HighGrad,9,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,40,Japan,>50K
20,Private,444554,dropout,6,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,403788,CommunityCollege,12,NotMarried,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
61,,190997,HighGrad,9,Married,,Husband,White,Male,0,0,6,United-States,<=50K
43,Private,221550,Masters,14,NotMarried,Other-service,Not-in-family,White,Female,0,0,30,Poland,<=50K
46,Self-emp-inc,98929,Bachelors,13,Married,Sales,Husband,White,Male,0,0,52,United-States,<=50K
43,Local-gov,169203,CommunityCollege,11,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
41,Private,102332,HighGrad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,230684,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
54,Private,449257,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
65,Private,198766,Masters,14,Married,Sales,Husband,White,Male,20051,0,40,United-States,>50K
32,Private,97429,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,<=50K
25,Private,208999,CommunityCollege,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,37072,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Local-gov,163101,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
19,Private,119075,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
37,Self-emp-not-inc,137314,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,127303,CommunityCollege,10,NotMarried,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
37,Private,349116,HighGrad,9,NotMarried,Sales,Not-in-family,Black,Male,0,0,44,United-States,<=50K
40,Self-emp-not-inc,266324,CommunityCollege,10,Separated,Exec-managerial,Other-relative,White,Male,0,1564,70,Iran,>50K
19,,194095,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,46496,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,5,United-States,<=50K
27,Private,29904,Bachelors,13,NotMarried,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Local-gov,289403,dropout,4,Married,Craft-repair,Husband,Black,Male,0,1887,40,,>50K
59,Private,226922,HighGrad,9,Separated,Sales,Unmarried,White,Female,0,1762,30,United-States,<=50K
19,Federal-gov,234151,HighGrad,9,NotMarried,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,238287,dropout,6,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,Private,230624,dropout,6,NotMarried,Transport-moving,Unmarried,White,Male,0,0,40,United-States,>50K
54,Private,398212,HighGrad,9,Married,Transport-moving,Husband,Black,Male,5013,0,40,United-States,<=50K
54,Self-emp-not-inc,114758,Masters,14,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,246519,dropout,6,Married,Handlers-cleaners,Husband,White,Male,2105,0,45,United-States,<=50K
50,Private,137815,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
40,Private,260696,HighGrad,9,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,325007,CommunityCollege,12,Married,Tech-support,Husband,White,Male,0,0,25,United-States,<=50K
50,Private,113176,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,66815,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
42,,51795,HighGrad,9,Separated,,Unmarried,Black,Female,0,0,32,United-States,<=50K
24,Private,241523,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,45,United-States,>50K
30,Private,30226,dropout,7,Separated,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Local-gov,352628,CommunityCollege,12,Married,Craft-repair,Wife,White,Female,0,0,50,United-States,>50K
37,Private,143912,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
33,Private,130021,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,329778,HighGrad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-inc,196945,HighGrad,9,Married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,78,Thailand,<=50K
39,Private,24342,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Private,34368,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
52,Self-emp-not-inc,173839,dropout,6,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
28,State-gov,73211,CommunityCollege,10,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
32,Private,86723,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,52,United-States,<=50K
31,Private,179186,Bachelors,13,Married,Sales,Husband,Black,Male,0,0,90,United-States,>50K
31,Private,127610,Bachelors,13,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
47,Private,115070,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,,172582,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,50,United-States,<=50K
40,Private,256202,CommunityCollege,11,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,202872,CommunityCollege,12,NotMarried,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
41,Private,184102,dropout,7,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Federal-gov,130703,HighGrad,9,Married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
46,Private,134727,dropout,7,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,43,Germany,<=50K
45,Self-emp-inc,36228,Bachelors,13,Married,Farming-fishing,Husband,White,Male,4386,0,35,United-States,>50K
39,Private,297847,dropout,5,Married,Other-service,Wife,Black,Female,3411,0,34,United-States,<=50K
19,Private,213644,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,173796,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,1887,40,United-States,>50K
49,Private,147322,CommunityCollege,11,Married,Machine-op-inspct,Wife,White,Female,0,0,40,Peru,<=50K
59,Private,296253,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,180871,CommunityCollege,11,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
18,,169882,CommunityCollege,10,NotMarried,,Own-child,White,Female,594,0,15,United-States,<=50K
35,State-gov,211115,CommunityCollege,10,NotMarried,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
58,Self-emp-inc,183870,dropout,6,Married,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,441620,Bachelors,13,NotMarried,Other-service,Not-in-family,White,Male,0,0,43,Mexico,<=50K
36,Federal-gov,218542,CommunityCollege,12,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
41,Self-emp-not-inc,141327,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K
47,Private,67716,HighGrad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
50,Self-emp-inc,175339,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,1672,60,United-States,<=50K
61,,347089,HighGrad,9,Married,,Husband,White,Male,0,0,16,United-States,<=50K
36,Private,336595,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
38,Private,27997,CommunityCollege,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,145574,HighGrad,9,Married,Other-service,Husband,White,Male,0,1902,60,United-States,>50K
50,Private,30447,CommunityCollege,11,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
45,Self-emp-not-inc,256866,CommunityCollege,10,Married,Sales,Husband,White,Male,5013,0,40,United-States,<=50K
44,Self-emp-not-inc,120837,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,66,United-States,<=50K
51,Private,185283,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
44,Self-emp-inc,229466,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,298225,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
60,Private,185749,dropout,7,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
17,,333100,dropout,6,NotMarried,,Own-child,White,Male,1055,0,30,United-States,<=50K
49,Self-emp-inc,125892,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
46,Private,563883,HighGrad,9,Married,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K
56,Private,311249,HighGrad,9,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
25,Private,221757,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,3325,0,45,United-States,<=50K
22,Private,310152,CommunityCollege,10,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
76,,211453,HighGrad,9,Widowed,,Not-in-family,Black,Female,0,0,2,United-States,<=50K
41,Self-emp-inc,94113,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
48,Self-emp-inc,192945,HighGrad,9,Married,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
46,Private,161508,dropout,6,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30,Private,177675,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
39,Private,51100,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
40,Private,100584,dropout,6,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
70,Federal-gov,163003,HighGrad,9,Married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
35,Private,67728,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,2051,45,United-States,<=50K
49,Private,101320,Masters,14,Separated,Exec-managerial,Not-in-family,White,Female,0,0,75,United-States,<=50K
24,Private,42706,CommunityCollege,11,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K
40,Private,228535,CommunityCollege,12,Married,Prof-specialty,Husband,White,Male,7298,0,36,United-States,>50K
61,Private,120939,Masters,15,Married,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K
25,Private,98283,Bachelors,13,NotMarried,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
28,Local-gov,216481,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,State-gov,208869,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,11,United-States,<=50K
22,Private,207940,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,<=50K
47,Private,34248,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,83727,HighGrad,9,Separated,Other-service,Unmarried,White,Female,0,0,48,United-States,<=50K
26,Private,183077,CommunityCollege,11,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,197850,dropout,7,NotMarried,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
33,Self-emp-not-inc,235271,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
43,Self-emp-not-inc,35236,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,255822,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-inc,263925,HighGrad,9,Married,Sales,Husband,White,Male,99999,0,40,United-States,>50K
26,Private,256263,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
43,Local-gov,293535,Bachelors,13,Married,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
31,Private,209448,dropout,6,Married,Farming-fishing,Husband,White,Male,2105,0,40,Mexico,<=50K
30,Private,57651,HighGrad,9,NotMarried,Adm-clerical,Unmarried,White,Male,0,2001,42,United-States,<=50K
25,Private,174592,HighGrad,9,NotMarried,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
57,Federal-gov,278763,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,175232,Masters,14,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
32,Private,402812,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,48,United-States,<=50K
26,Private,101150,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,41,United-States,<=50K
45,Private,103538,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
53,State-gov,156877,HighGrad,9,Married,Adm-clerical,Husband,White,Male,15024,0,35,United-States,>50K
27,Private,23940,HighGrad,9,NotMarried,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,210295,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
32,Private,80058,dropout,7,Separated,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
35,Private,187119,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,1980,65,United-States,<=50K
36,Self-emp-not-inc,105021,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
19,Private,225775,CommunityCollege,10,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,395831,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K
49,Private,50282,CommunityCollege,10,Separated,Machine-op-inspct,Not-in-family,White,Male,3325,0,45,United-States,<=50K
20,Private,32732,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
64,Self-emp-inc,179436,Bachelors,13,Married,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K
